INDICATOR_SEQ,PARENT_SEQ,AGENCY_NAME,INDICATOR_NAME,DESCRIPTION,CATEGORY,FREQUENCY,DESIRED_CHANGE,INDICATOR_UNIT,DECIMAL_PLACES,PERIOD_YEAR,PERIOD_MONTH,YTD_TARGET,YTD_ACTUAL,MONTHLY_TARGET,MONTHLY_ACTUAL
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,6,95.1,93.7,95.1,93.8
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,7,95.1,94,95.1,96
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,8,95.1,93.9,95.1,93.1
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,9,95.1,93.7,95.1,92.4
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,10,95.1,93.7,95.1,93.1
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,11,95.1,93.8,95.1,95.3
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2011,12,95.1,94,95.1,95.7
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,1,95.1,95.5,95.1,95.5
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,2,95.1,95.8,95.1,96.1
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,3,95.1,96,95.1,96.5
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,4,95.1,96.3,95.1,97.1
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,5,95.1,96.1,95.1,95.4
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,6,95.1,95.9,95.1,95
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,7,95.1,95.3,95.1,91.8
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,8,95.1,95.4,95.1,96.1
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,9,95.1,95.3,95.1,94.2
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,10,95.1,95.4,95.1,96.1
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,11,95.1,94.9,95.1,89
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2012,12,95.1,94.7,95.1,93.1
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2013,1,95.1,93.8,95.1,93.8
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2013,2,95.1,93.7,95.1,93.6
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2013,3,95.1,93,95.1,91.7
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2013,4,95.1,92.2,95.1,89.8
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2013,5,95.1,92.5,95.1,93.5
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2013,6,95.1,92.5,95.1,92.8
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2013,7,95.1,92.9,95.1,95
373908,20421,Long Island Rail Road,Oyster Bay Branch - OTP ,"The percentage of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.",Service Indicators,M,U,%,1,2013,8,95.1,92.8,95.1,92.1
